Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1142000 	69.576296	0.000000	12.063416	-266.862799	0.000000	-0.000000	-1.994636	-15.037938	-53.928882	-20.792607	0.000000	-92.973253	0.000000	0.000000	0.000000	0.000000	-369.950404
1144000 	64.689884	0.000000	13.655410	-265.598209	0.000000	-0.000000	-1.194595	-14.591893	-55.263696	-19.966719	0.000000	-60.808907	0.000000	0.000000	0.000000	0.000000	-339.078724
1146000 	56.961191	0.000000	15.198174	-239.375331	0.000000	-0.000000	-1.662525	-14.277975	-54.388467	-16.306670	0.000000	-69.763515	0.000000	0.000000	0.000000	0.000000	-323.615117
1148000 	63.565900	0.000000	22.902277	-259.881417	0.000000	-0.000000	-1.219648	-14.415168	-54.807708	-15.441620	0.000000	-72.808528	0.000000	0.000000	0.000000	0.000000	-332.105911
1150000 	61.142927	0.000000	21.424572	-253.991091	0.000000	-0.000000	-0.604212	-16.705812	-54.280880	-20.683941	0.000000	-71.266448	0.000000	0.000000	0.000000	0.000000	-334.964886
1152000 	74.254165	0.000000	20.654136	-250.611129	0.000000	-0.000000	-2.874736	-19.749022	-54.680086	-20.389371	0.000000	-84.925532	0.000000	0.000000	0.000000	0.000000	-338.321574
1154000 	68.457377	0.000000	16.164736	-249.746540	0.000000	-0.000000	-2.864853	-18.998708	-55.541567	-18.194974	0.000000	-84.988723	0.000000	0.000000	0.000000	0.000000	-345.713251
1156000 	55.222315	0.000000	14.840742	-250.727206	0.000000	-0.000000	-1.594103	-19.839200	-55.678045	-15.739103	0.000000	-74.933772	0.000000	0.000000	0.000000	0.000000	-348.448371
1158000 	69.809538	0.000000	24.280871	-261.824856	0.000000	-0.000000	-1.453204	-14.343179	-56.078055	-18.813539	0.000000	-77.576188	0.000000	0.000000	0.000000	0.000000	-335.998611
1160000 	61.776241	0.000000	14.741100	-261.690572	0.000000	-0.000000	-2.988047	-15.407817	-55.197058	-19.507673	0.000000	-80.628979	0.000000	0.000000	0.000000	0.000000	-358.902806
1162000 	63.229176	0.000000	19.878270	-260.700079	0.000000	-0.000000	-1.342760	-17.678348	-55.283953	-16.181746	0.000000	-91.233531	0.000000	0.000000	0.000000	0.000000	-359.312970
1164000 	58.920213	0.000000	20.147215	-255.650576	0.000000	-0.000000	-1.306574	-19.005378	-55.054502	-21.502792	0.000000	-82.701837	0.000000	0.000000	0.000000	0.000000	-356.154229
1166000 	64.713347	0.000000	19.179988	-259.256318	0.000000	-0.000000	-2.124221	-14.848648	-55.464924	-18.872149	0.000000	-91.769837	0.000000	0.000000	0.000000	0.000000	-358.442762
1168000 	50.594272	0.000000	21.792009	-263.770786	0.000000	-0.000000	-0.314626	-16.455112	-55.570358	-20.455445	0.000000	-83.743080	0.000000	0.000000	0.000000	0.000000	-367.923126
1170000 	70.351891	0.000000	23.195047	-257.421597	0.000000	-0.000000	-1.537256	-15.573073	-55.548927	-23.791972	0.000000	-89.813037	0.000000	0.000000	0.000000	0.000000	-350.138923
1172000 	77.712189	0.000000	19.644921	-263.831629	0.000000	-0.000000	-0.920131	-11.953499	-55.353315	-17.576978	0.000000	-70.644938	0.000000	0.000000	0.000000	0.000000	-322.923380
1174000 	67.646227	0.000000	18.288522	-250.719711	0.000000	-0.000000	-1.670027	-20.449590	-55.359005	-19.545524	0.000000	-74.713363	0.000000	0.000000	0.000000	0.000000	-336.522470
1176000 	69.453102	0.000000	17.643457	-254.075776	0.000000	-0.000000	-1.662965	-21.236734	-54.594792	-18.254529	0.000000	-91.349280	0.000000	0.000000	0.000000	0.000000	-354.077517
1178000 	60.559488	0.000000	18.629707	-243.005871	0.000000	-0.000000	-1.760315	-18.739725	-54.501132	-15.610923	0.000000	-87.564907	0.000000	0.000000	0.000000	0.000000	-341.993677
1180000 	59.575843	0.000000	17.576440	-245.189750	0.000000	-0.000000	-1.551412	-15.502038	-56.145593	-18.741197	0.000000	-61.167904	0.000000	0.000000	0.000000	0.000000	-321.145611
1182000 	69.179572	0.000000	22.781043	-242.102529	0.000000	-0.000000	-1.194101	-12.938811	-55.236611	-17.334642	0.000000	-74.208710	0.000000	0.000000	0.000000	0.000000	-311.054790
1184000 	46.258487	0.000000	13.597347	-265.971222	0.000000	-0.000000	-0.269810	-16.234669	-56.245876	-19.522416	0.000000	-74.121102	0.000000	0.000000	0.000000	0.000000	-372.509260
1186000 	76.163032	0.000000	14.907347	-257.430905	0.000000	-0.000000	-0.035780	-15.696663	-55.935812	-19.686826	0.000000	-63.554947	0.000000	0.000000	0.000000	0.000000	-321.270553
